Year,Trial,Reef,Treatment,Initial.sex,Initial.length,Final.length,Initial.log.length,log.biomass,biomass,Initial.biomass.total,Initial.female.biomass,Initial.male.biomass,Final.log.length,Final.log.biomass,Biomass,Final.biomass.total,Final.biomass.female,Final.biomass.male,Avg.biomass.total,Avg.fem.biomass,Avg.male.biomass,notes
2017,3,4,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,4,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,4,High,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,4,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,4,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,4,High,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,4,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,4,High,Female,30,31,3.401197382,-0.75037427,0.472189793,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,3,4,High,Male,23,25,3.135494216,-1.514283625,0.219965706,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,4,High,Male,22,23,3.091042453,-1.642084577,0.193576097,,,,3.135494216,-1.514283625,0.219965706,,,,,,,
2017,3,4,High,Male,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,4,High,Male,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,4,High,Male,35,35,3.555348061,-0.307183667,0.735515499,,,,3.555348061,-0.307183667,0.735515499,,,,,,,
2017,3,5,Medium,Female,21,,3.044522438,-1.775831854,0.169342523,7.178396459,4.786491348,2.391905111,,,,3.439192328,2.442100637,0.997091691,5.308794394,3.614295992,1.694498401,
2017,3,5,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,5,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,5,Medium,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,5,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,5,Medium,Female,26,28,3.258096538,-1.161796065,0.312923645,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,5,Medium,Female,29,30,3.36729583,-0.847842859,0.428337922,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,3,5,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,5,Medium,Female,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,5,Medium,Female,34,36,3.526360525,-0.390524226,0.676702036,,,,3.583518938,-0.226191043,0.797565718,,,,,,,
2017,3,5,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,5,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,5,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,5,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,5,Medium,Female,30,30,3.401197382,-0.75037427,0.472189793,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,3,5,Medium,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,5,Medium,Male,22,23,3.091042453,-1.642084577,0.193576097,,,,3.135494216,-1.514283625,0.219965706,,,,,,,
2017,3,5,Medium,Male,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,5,Medium,Male,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,5,Medium,Male,42,,3.737669618,0.216999561,1.242343556,,,,,,,,,,,,,
2017,3,6,Low,Female,23,20,3.135494216,-1.514283625,0.219965706,6.762133292,4.83663764,1.925495652,2.995732274,-1.916105918,0.147178975,3.078940582,1.844929977,1.234010605,4.920536937,3.340783809,1.579753128,
2017,3,6,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,6,Low,Female,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2017,3,6,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,6,Low,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,6,Low,Female,25,24,3.218875825,-1.274557497,0.279554644,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,3,6,Low,Female,27,29,3.295836866,-1.05329081,0.348788063,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,6,Low,Female,26,26,3.258096538,-1.161796065,0.312923645,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,6,Low,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,6,Low,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,6,Low,Female,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,6,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,6,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,6,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,6,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,6,Low,Male,20,21,2.995732274,-1.916105918,0.147178975,,,,3.044522438,-1.775831854,0.169342523,,,,,,,
2017,3,6,Low,Male,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,6,Low,Male,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,6,Low,Male,28,30,3.33220451,-0.948732087,0.387231688,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,3,6,Low,Male,37,,3.610917913,-0.147417677,0.862933475,,,,,,,,,,,,,
2017,3,7,Medium,Female,24,25,3.17805383,-1.391922691,0.24859687,7.192172678,5.521758057,1.670414621,3.218875825,-1.274557497,0.279554644,4.365767222,3.469099479,0.896667743,5.77896995,4.495428768,1.283541182,
2017,3,7,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,7,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,7,Medium,Female,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,7,Medium,Female,26,28,3.258096538,-1.161796065,0.312923645,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,7,Medium,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,7,Medium,Female,25,25,3.218875825,-1.274557497,0.279554644,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,7,Medium,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,7,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,7,Medium,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,7,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,7,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,7,Medium,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,7,Medium,Female,30,31,3.401197382,-0.75037427,0.472189793,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,3,7,Medium,Female,30,31,3.401197382,-0.75037427,0.472189793,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,3,7,Medium,Male,22,23,3.091042453,-1.642084577,0.193576097,,,,3.135494216,-1.514283625,0.219965706,,,,,,,
2017,3,7,Medium,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,7,Medium,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,7,Medium,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,7,Medium,Male,33,34,3.496507561,-0.476352928,0.621044259,,,,3.526360525,-0.390524226,0.676702036,,,,,,,
2017,3,8,High,Female,23,,3.135494216,-1.514283625,0.219965706,7.091391609,5.304208648,1.787182962,,,,1.916102111,1.636547466,0.279554644,4.50374686,3.470378057,1.033368803,
2017,3,8,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,8,High,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,8,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,8,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,8,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,8,High,Female,26,27,3.258096538,-1.161796065,0.312923645,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,8,High,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,8,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,8,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,8,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,8,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,8,High,Female,28,28,3.33220451,-0.948732087,0.387231688,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,8,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,8,High,Female,30,30,3.401197382,-0.75037427,0.472189793,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,3,8,High,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,8,High,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,8,High,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,8,High,Male,27,25,3.295836866,-1.05329081,0.348788063,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,8,High,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,9,Low,Female,23,24,3.135494216,-1.514283625,0.219965706,7.387585845,5.486855695,1.90073015,3.17805383,-1.391922691,0.24859687,2.414677693,1.737742902,0.676934791,4.901131769,3.612299299,1.288832471,
2017,3,9,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,9,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,9,Low,Female,23,23,3.135494216,-1.514283625,0.219965706,,,,3.135494216,-1.514283625,0.219965706,,,,,,,
2017,3,9,Low,Female,25,25,3.218875825,-1.274557497,0.279554644,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,9,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,9,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,9,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,9,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,9,Low,Female,34,34,3.526360525,-0.390524226,0.676702036,,,,3.526360525,-0.390524226,0.676702036,,,,,,,
2017,3,9,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,9,Low,Female,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,9,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,9,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,9,Low,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,9,Low,Male,23,24,3.135494216,-1.514283625,0.219965706,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,3,9,Low,Male,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2017,3,9,Low,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,9,Low,Male,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,9,Low,Male,36,,3.583518938,-0.226191043,0.797565718,,,,,,,,,,,,,
2017,3,10,High,Female,24,,3.17805383,-1.391922691,0.24859687,6.958848135,5.355252434,1.603595701,,,,2.35292681,1.133901501,1.219025309,4.655887472,3.244576968,1.411310505,
2017,3,10,High,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,10,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,10,High,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,10,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,10,High,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,10,High,Female,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,10,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,10,High,Female,30,30,3.401197382,-0.75037427,0.472189793,,,,3.401197382,-0.75037427,0.472189793,,,,,,,
2017,3,10,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,10,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,10,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,10,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,10,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,10,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,10,High,Male,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,10,High,Male,24,26,3.17805383,-1.391922691,0.24859687,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,10,High,Male,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,10,High,Male,28,28,3.33220451,-0.948732087,0.387231688,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,10,High,Male,31,31,3.433987204,-0.656101956,0.518869976,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,3,11,Low,Female,24,,3.17805383,-1.391922691,0.24859687,7.134332211,5.476407851,1.65792436,,,,2.359104546,1.738060286,0.621044259,4.746718378,3.607234068,1.13948431,
2017,3,11,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,11,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,11,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,11,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,11,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,11,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,11,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,11,Low,Female,25,26,3.218875825,-1.274557497,0.279554644,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,11,Low,Female,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,11,Low,Female,29,29,3.36729583,-0.847842859,0.428337922,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,11,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,11,Low,Female,32,32,3.465735903,-0.564822924,0.568460799,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,3,11,Low,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,11,Low,Male,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,11,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,11,Low,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,11,Low,Male,32,33,3.465735903,-0.564822924,0.568460799,,,,3.496507561,-0.476352928,0.621044259,,,,,,,
2017,3,12,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,7.168299732,5.320689311,1.847610422,,,,1.195804767,0.947207897,0.24859687,4.18205225,3.133948604,1.048103646,
2017,3,12,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,12,Medium,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,12,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,12,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,12,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,12,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,12,Medium,Female,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,12,Medium,Female,30,31,3.401197382,-0.75037427,0.472189793,,,,3.433987204,-0.656101956,0.518869976,,,,,,,
2017,3,12,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,12,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,12,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,12,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,12,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,12,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,12,Medium,Male,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2017,3,12,Medium,Male,23,24,3.135494216,-1.514283625,0.219965706,,,,3.17805383,-1.391922691,0.24859687,,,,,,,
2017,3,12,Medium,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,12,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,12,Medium,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,13,Low,Female,24,,3.17805383,-1.391922691,0.24859687,7.548114534,5.558923021,1.989191513,,,,1.925135805,1.645581161,0.279554644,4.73662517,3.602252091,1.134373079,
2017,3,13,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,13,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,13,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,13,Low,Female,25,25,3.218875825,-1.274557497,0.279554644,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,13,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,13,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,13,Low,Female,34,36,3.526360525,-0.390524226,0.676702036,,,,3.583518938,-0.226191043,0.797565718,,,,,,,
2017,3,13,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,13,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,13,Low,Female,31,32,3.433987204,-0.656101956,0.518869976,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,3,13,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,13,Low,Male,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,13,Low,Male,23,25,3.135494216,-1.514283625,0.219965706,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,13,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,13,Low,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,13,Low,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2017,3,14,High,Female,22,,3.091042453,-1.642084577,0.193576097,7.137972827,5.499277631,1.638695196,,,,2.250821527,1.863589839,0.387231688,4.694397177,3.681433735,1.012963442,
2017,3,14,High,Female,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,14,High,Female,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,14,High,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,14,High,Female,26,27,3.258096538,-1.161796065,0.312923645,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,14,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,14,High,Female,28,28,3.33220451,-0.948732087,0.387231688,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,14,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,14,High,Female,31,32,3.433987204,-0.656101956,0.518869976,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,3,14,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,14,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,14,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,14,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,14,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,14,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,14,High,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,14,High,Male,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2017,3,14,High,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2017,3,14,High,Male,25,28,3.218875825,-1.274557497,0.279554644,,,,3.33220451,-0.948732087,0.387231688,,,,,,,migrated from another reef
2017,3,14,High,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,15,Low,Female,22,23,3.091042453,-1.642084577,0.193576097,7.175776757,5.539451751,1.636325007,3.135494216,-1.514283625,0.219965706,2.544758215,1.809242716,0.735515499,4.860267486,3.674347233,1.185920253,
2017,3,15,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,15,Low,Female,24,25,3.17805383,-1.391922691,0.24859687,,,,3.218875825,-1.274557497,0.279554644,,,,,,,
2017,3,15,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,15,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,15,Low,Female,26,26,3.258096538,-1.161796065,0.312923645,,,,3.258096538,-1.161796065,0.312923645,,,,,,,
2017,3,15,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,15,Low,Female,28,29,3.33220451,-0.948732087,0.387231688,,,,3.36729583,-0.847842859,0.428337922,,,,,,,
2017,3,15,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2017,3,15,Low,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2017,3,15,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,15,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,15,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,15,Low,Female,30,32,3.401197382,-0.75037427,0.472189793,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,3,15,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2017,3,15,Low,Male,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,15,Low,Male,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2017,3,15,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,15,Low,Male,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,15,Low,Male,34,35,3.526360525,-0.390524226,0.676702036,,,,3.555348061,-0.307183667,0.735515499,,,,,,,
2017,3,16,Medium,Female,23,25,3.135494216,-1.514283625,0.219965706,7.254680742,5.43370804,1.820972702,3.218875825,-1.274557497,0.279554644,2.708858922,1.584035194,1.124823728,4.981769832,3.508871617,1.472898215,
2017,3,16,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2017,3,16,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2017,3,16,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2017,3,16,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,16,Medium,Female,28,28,3.33220451,-0.948732087,0.387231688,,,,3.33220451,-0.948732087,0.387231688,,,,,,,
2017,3,16,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2017,3,16,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2017,3,16,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2017,3,16,Medium,Female,32,32,3.465735903,-0.564822924,0.568460799,,,,3.465735903,-0.564822924,0.568460799,,,,,,,
2017,3,16,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2017,3,16,Medium,Female,27,27,3.295836866,-1.05329081,0.348788063,,,,3.295836866,-1.05329081,0.348788063,,,,,,,
2017,3,16,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2017,3,16,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
